First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Betsy,Wyre,Betsy Wyre,Bachelor,38606,427573,6238955396864932044
Verda,Aldama,Verda Aldama,Bachelor,40706,427581,-5092513860084276967
Karie,Rogosky,Karie Rogosky,Bachelor,63774,427594,8248664086086345376
Cruz,Astry,Cruz Astry,Bachelor,97719,427596,-992212284786461159
Hisako,Prator,Hisako Prator,Bachelor,72608,427604,3297698264372817877
Kenya,Benscoter,Kenya Benscoter,Bachelor,48567,427633,-1620940850163725714
Brooke,Shiner,Brooke Shiner,Bachelor,27781,427649,-7375494084955133065
Pauletta,Kaldahl,Pauletta Kaldahl,Bachelor,70999,427694,4244486153629453399
Edelmira,Hautala,Edelmira Hautala,Bachelor,28937,427695,-7111151986144999257
Arletha,Nan,Arletha Nan,Bachelor,73054,427701,453040114565831051
Rogelio,Bankhead,Rogelio Bankhead,Bachelor,71684,427703,-3122793184475740826
Delfina,Chantha,Delfina Chantha,Bachelor,93284,427733,-3784487325438463416
Lola,Faren,Lola Faren,Bachelor,66466,427734,4688178954102160724
Dominga,Bawcum,Dominga Bawcum,High School or Below,14906,427739,7103250900072304362
Otelia,Naselli,Otelia Naselli,Bachelor,42621,427743,4458907239580712309
Sherman,Faine,Sherman Faine,Bachelor,65744,427755,-8727812364710461881
Yuko,Postell,Yuko Postell,Master,10312,427757,8670953248606645295
Jerlene,Stockdill,Jerlene Stockdill,Bachelor,30944,427760,-542059043069769953
Kiana,Giambrone,Kiana Giambrone,Bachelor,23059,427781,1486507635063764161
Concepcion,Okolo,Concepcion Okolo,Bachelor,63513,427801,-8004785096441989650
Beverlee,Graul,Beverlee Graul,Bachelor,47297,427804,6235152373430116054
Marget,Fiato,Marget Fiato,Bachelor,68074,427864,-5968367346229708795
Alessandra,Weitman,Alessandra Weitman,Bachelor,74755,427886,-3958303413361599720
Dionne,Hermens,Dionne Hermens,High School or Below,12430,427899,-5596572962211194417
Brant,Nakaoka,Brant Nakaoka,Bachelor,51659,427913,-6990282830373888264
Shemika,Larkin,Shemika Larkin,Bachelor,55873,427926,-3350704750345060074
Laure,Nakao,Laure Nakao,Bachelor,54514,427936,-852989179335405706
Leonor,Cryer,Leonor Cryer,Bachelor,21171,427940,-8082574404900977686
Emmanuel,Wenclawiak,Emmanuel Wenclawiak,Bachelor,51737,427943,-2160546590831460896
Synthia,Sloat,Synthia Sloat,Doctor,16994,427960,-6242078339805914790
Georgina,Prysock,Georgina Prysock,Bachelor,77601,427961,2348484902434840871
Qiana,Tuplano,Qiana Tuplano,Bachelor,33514,427963,6091803355420025707
Suzanna,Degraffenreid,Suzanna Degraffenreid,Bachelor,23803,427976,-8904993644749614873
Fredda,Fote,Fredda Fote,Bachelor,93715,427980,2833053334852823813
Ute,Ura,Ute Ura,Bachelor,67431,428020,-614870757240760973
Manuel,Dardashti,Manuel Dardashti,Bachelor,67798,428048,2959306379112015617
Tory,Reau,Tory Reau,Bachelor,51675,428088,-4344686618360243635
Annmarie,Carlston,Annmarie Carlston,Master,23665,428114,1656534366866061546
Lena,Kassabian,Lena Kassabian,Bachelor,81605,428116,-8995778734668896276
Sacha,Nishida,Sacha Nishida,Bachelor,78824,428125,-5580448097247284318
Clint,Bissel,Clint Bissel,Bachelor,83547,428129,-4121842905983999629
Collen,Ypina,Collen Ypina,Bachelor,27835,428130,-4019432675147627329
Thomasine,Mceirath,Thomasine Mceirath,Doctor,23879,428162,8979193013662725113
Anja,Mevers,Anja Mevers,Bachelor,25926,428168,4211723158029430041
Sherril,Vanderschaege,Sherril Vanderschaege,Bachelor,87274,428193,-6843586016855247750
Tamiko,Heeg,Tamiko Heeg,Bachelor,67371,428201,-4421454420493359566
Branden,Cartland,Branden Cartland,Doctor,21986,428230,-4311586452657111009
Dannielle,Abrey,Dannielle Abrey,Bachelor,79487,428239,892351369291037683
Jeffie,Yingst,Jeffie Yingst,Bachelor,69738,428274,5918394966829449291
Barbar,Forys,Barbar Forys,High School or Below,22520,428290,-6412518738066216026
Nona,Zaccaria,Nona Zaccaria,Bachelor,50071,428295,-6636037859428532972
Carmine,Pallotto,Carmine Pallotto,Bachelor,45345,428305,1938206037315502119
Tamela,Washler,Tamela Washler,Bachelor,51641,428336,549827706732035437
Delaine,Panther,Delaine Panther,Bachelor,58842,428345,-1570634292252073649
Cherry,Bonno,Cherry Bonno,Bachelor,28695,428376,-4177587094999600667
Winona,Rueter,Winona Rueter,Bachelor,88249,428382,8025449174719559739
Dale,Shidler,Dale Shidler,Bachelor,43276,428389,-2673063978349229731
Rachell,Debernardi,Rachell Debernardi,Bachelor,31266,428433,6611573376718078079
Hope,Bellitti,Hope Bellitti,Doctor,29894,428452,-6246880547743067583
Zandra,Dulaney,Zandra Dulaney,Bachelor,56586,428471,-1055940724042668793
Yukiko,Menck,Yukiko Menck,Bachelor,21952,428481,1646227685960811156
Han,Zollinger,Han Zollinger,Bachelor,47451,428483,-4992433532244906864
Nerissa,Thorner,Nerissa Thorner,Bachelor,82255,428523,2882343045370799727
Ambrose,Kamer,Ambrose Kamer,Bachelor,51204,428535,-290624576540263763
Margaretta,Grzebien,Margaretta Grzebien,Bachelor,56005,428536,2725759393444858373
Trudy,Menge,Trudy Menge,Bachelor,57125,428549,3885961346555188110
Johnathon,Gutmann,Johnathon Gutmann,Bachelor,51066,428565,2438552168401290581
Corrinne,Heath,Corrinne Heath,Bachelor,38644,428576,3016353749097713701
Sharmaine,Paradowski,Sharmaine Paradowski,Bachelor,20976,428590,-1859315299231499643
Hellen,Celentano,Hellen Celentano,Bachelor,97413,428600,-1202071315395908461
Ceola,Jaurez,Ceola Jaurez,Master,17622,428604,5007130348249694031
Spencer,Rork,Spencer Rork,Bachelor,34498,428615,3764356273684435934
Rosita,Sniffin,Rosita Sniffin,Bachelor,48895,428649,7173549522960514924
Raymundo,Olverson,Raymundo Olverson,Bachelor,30817,428665,-4769180591602623046
Vania,Makris,Vania Makris,Bachelor,66037,428667,2253034481905152537
Philomena,Dilling,Philomena Dilling,Bachelor,61687,428670,-6678042815562203891
Susanna,Buttray,Susanna Buttray,Bachelor,32931,428673,2562119361895409339
Jennie,Dezayas,Jennie Dezayas,Bachelor,96162,428751,-5225889060844738613
Roselia,Peach,Roselia Peach,Bachelor,44843,428767,-4849408206273250366
Vicente,Sweetwood,Vicente Sweetwood,Bachelor,40658,428778,-6547649785112420956
Patricia,Gerdsen,Patricia Gerdsen,Bachelor,42532,428826,4235760569765127638
Amiee,Klinge,Amiee Klinge,Bachelor,43276,428830,4015658565599215901
Jackelyn,Vizarro,Jackelyn Vizarro,Bachelor,83547,428836,-8882310150438255591
Charlie,Pinnell,Charlie Pinnell,Bachelor,69991,428843,-8571956631874859168
Inocencia,Elek,Inocencia Elek,Doctor,13483,428855,7595432913502277321
Katherina,Eschief,Katherina Eschief,Bachelor,22568,428869,-3453258887570087117
Glen,Ruesink,Glen Ruesink,Bachelor,32116,428872,8693578495498767230
Brett,Orizetti,Brett Orizetti,Doctor,15999,428882,3130761376535463932
Trudy,Isassi,Trudy Isassi,Master,21004,428887,-1596632219138242291
Marsha,Foat,Marsha Foat,Bachelor,44537,428895,5344034708309784085
Crissy,Tuong,Crissy Tuong,Doctor,11885,428903,5153519032513872190
Leona,Parraga,Leona Parraga,Bachelor,35945,428919,-1564151698542503153
Lael,Xaimoungkhoun,Lael Xaimoungkhoun,Master,16224,428922,-4060315967297470988
Kaitlyn,Kenley,Kaitlyn Kenley,Bachelor,36706,428967,7108182218238483986
Carley,Oury,Carley Oury,Bachelor,47606,428974,-8607574124169416362
Sumiko,Lidtke,Sumiko Lidtke,Doctor,22978,428977,-9154038067708056316
Carita,Pettinger,Carita Pettinger,Bachelor,60230,429003,-7068463214927027491
Valrie,Ellett,Valrie Ellett,High School or Below,10710,429011,-951888015596253035
Lorilee,Belgard,Lorilee Belgard,Bachelor,40154,429043,-3996210946511966713
Bettye,Tabatt,Bettye Tabatt,Bachelor,61385,429066,-7330209257719393997
Almeda,Shimura,Almeda Shimura,Bachelor,34831,429119,2396219118864870662
Cierra,Debruce,Cierra Debruce,Bachelor,34653,429128,-7602885516727470485
Hildegarde,Renaud,Hildegarde Renaud,Bachelor,39895,429142,-3215892040976094888
Bob,Gussler,Bob Gussler,Bachelor,31911,429185,5710441438877858874
Drusilla,Cacho,Drusilla Cacho,Bachelor,28806,429244,6913461232761023205
Quinn,Siebens,Quinn Siebens,Bachelor,77951,429249,4096379257840365731
Wally,Gildea,Wally Gildea,High School or Below,21137,429287,1607026179153931309
Armand,Heeg,Armand Heeg,Doctor,10097,429291,-715312252660254957
Cordelia,Laferriere,Cordelia Laferriere,Bachelor,24314,429292,9085655431989085248
Randi,Moomey,Randi Moomey,Bachelor,21576,429296,-5355562822140350795
Jinny,Dammeyer,Jinny Dammeyer,Master,23975,429302,6258267192957787734
Leigh,Sweetwood,Leigh Sweetwood,Bachelor,72450,429308,-1834408296838644287
Adrianna,Fetty,Adrianna Fetty,Bachelor,60986,429348,7239154632324484235
Emerita,Dubas,Emerita Dubas,Bachelor,77485,429354,-7911600558024854647
Wyatt,Cintron,Wyatt Cintron,Bachelor,37449,429369,606156202372663935
Joaquina,Decinti,Joaquina Decinti,Bachelor,64604,429376,8891882738642861449
Felice,Peelle,Felice Peelle,High School or Below,22571,429414,6975701969066347608
Shemeka,Breidenbaugh,Shemeka Breidenbaugh,Bachelor,39492,429431,6993909629450379304
Doreatha,Lutrick,Doreatha Lutrick,Bachelor,78189,429442,-2157343053216015676
Rubin,Kowalchuk,Rubin Kowalchuk,Bachelor,28181,429469,5115021411431545432
Shakita,Decapua,Shakita Decapua,Bachelor,98879,429471,-346679284365158630
Martha,Mcleoud,Martha Mcleoud,Bachelor,84811,429475,-2291136553934103392
Mariel,Nathan,Mariel Nathan,Bachelor,89057,429484,-7238641602601491168
Victor,Bietsch,Victor Bietsch,Bachelor,33816,429488,653436424668832485
Tawana,Buendia,Tawana Buendia,High School or Below,24345,429496,-590018675423196863
Flora,Kercy,Flora Kercy,Bachelor,51814,429548,2525983893165381999
Courtney,Pablo,Courtney Pablo,High School or Below,23220,429550,-865815906384622667
Brenton,Jaime,Brenton Jaime,Bachelor,52405,429557,3253755851395778172
Isaac,Drda,Isaac Drda,Bachelor,56550,429589,1935176696101994855
Lahoma,Skroch,Lahoma Skroch,Bachelor,44025,429600,-8224292979554952939
Flor,Szumny,Flor Szumny,Bachelor,82918,429613,-7737111936755834448
Manie,Bourgeois,Manie Bourgeois,High School or Below,26239,429628,6145668577393901564
Staci,Pinkett,Staci Pinkett,Bachelor,34337,429631,489323760715413688
Myung,Shelstad,Myung Shelstad,Bachelor,44856,429653,4359167027042886140
Rosaura,Daros,Rosaura Daros,Bachelor,28728,429667,-4009771796304281083
Irene,Pates,Irene Pates,Bachelor,54831,429689,296828375061615483
Eldridge,Lilburn,Eldridge Lilburn,Bachelor,40260,429692,3062727540730111217
Necole,Hannold,Necole Hannold,Bachelor,27400,429713,-7506127924043651827
Cristie,Quintanar,Cristie Quintanar,Bachelor,41185,429716,-5162141880989165706
Tiesha,Edlow,Tiesha Edlow,Bachelor,29809,429746,-5877371354616988760
Marilu,Kresge,Marilu Kresge,Bachelor,88944,429748,-7400085417202537487
Minna,Herauf,Minna Herauf,Bachelor,68420,429818,2768413491975611844
Danita,Frascone,Danita Frascone,Master,23376,429829,-2116660385139834855
Lacey,Stidham,Lacey Stidham,Bachelor,51906,429894,-8346652409947072845
Hye,Fara,Hye Fara,Doctor,25452,429921,2959086769376470907
Jermaine,Denzel,Jermaine Denzel,Bachelor,41228,429924,1553142464332523910
Yong,Strohl,Yong Strohl,Bachelor,64997,429925,8547035941533651664
Darron,Zimick,Darron Zimick,Bachelor,58089,429933,4559611450972463027
Velda,Farrauto,Velda Farrauto,Bachelor,59216,429954,3699335255116311627
Emilia,Munda,Emilia Munda,Doctor,17533,429955,7988447948003449204
Roxanna,Criscillis,Roxanna Criscillis,Bachelor,97361,429975,-8397367365299576925
Keren,Miriello,Keren Miriello,Bachelor,40506,430000,560830747059411581
Henrietta,Schmelzer,Henrietta Schmelzer,High School or Below,15752,430059,5946702583403295591
Eda,Cecilio,Eda Cecilio,Bachelor,28935,430097,-8262346189108731231
Camila,Pandya,Camila Pandya,Bachelor,46814,430111,5046897311165128017
Kandis,Durrant,Kandis Durrant,Bachelor,70088,430136,-5459572328424854818
Victoria,Adelblue,Victoria Adelblue,Bachelor,50864,430150,9029332117917372353
Moises,Catton,Moises Catton,Bachelor,60021,430193,5259341470686830582
Heide,Yockers,Heide Yockers,Bachelor,28264,430220,6350736338834542078
Kitty,Anglebrandt,Kitty Anglebrandt,Bachelor,79487,430221,3963883292793037505
Guadalupe,Depippo,Guadalupe Depippo,Bachelor,82413,430228,-240426236338000625
Allene,Lightning,Allene Lightning,Bachelor,48115,430229,231702825535687067
Tarra,Hewatt,Tarra Hewatt,Bachelor,98350,430239,4034352723688886787
Esperanza,Psencik,Esperanza Psencik,Bachelor,59961,430241,8014175204208393492
Brandi,Welchel,Brandi Welchel,Bachelor,96917,430265,-4094566781735264315
Dewey,Koyanagi,Dewey Koyanagi,Bachelor,73836,430323,5622874515854953519
Mahalia,Endow,Mahalia Endow,Bachelor,50201,430369,-3097483823725518477
Jaimee,Mooe,Jaimee Mooe,Bachelor,85058,430398,-5947159489387321817
Freddie,Pruyn,Freddie Pruyn,Bachelor,41533,430413,7672805352763110972
Matthew,Finona,Matthew Finona,Master,26806,430437,-4115855522462919171
Louie,Tempesta,Louie Tempesta,Bachelor,75644,430444,6455416225733655377
Inga,Barbo,Inga Barbo,Bachelor,56481,430465,-3583672431984236310
Garnett,Holzinger,Garnett Holzinger,Bachelor,83235,430475,-776216343616213066
Drusilla,Holzhauer,Drusilla Holzhauer,Bachelor,28054,430500,6742477906623559824
Carletta,Privado,Carletta Privado,Bachelor,42937,430518,-6401407920052591592
Kyla,Cucino,Kyla Cucino,Bachelor,34974,430519,1582104742241431830
Rona,Jandrin,Rona Jandrin,Bachelor,31071,430520,6110182229134015750
Tommye,Halek,Tommye Halek,Bachelor,21500,430521,-2978489047470674596
Elliot,Troller,Elliot Troller,Doctor,15999,430527,8183576772268872612
Fausto,Ugaz,Fausto Ugaz,Bachelor,75921,430569,-955018780948494045
Solomon,Mildred,Solomon Mildred,Bachelor,93558,430575,2993983037224002938
Alfreda,Yankovski,Alfreda Yankovski,Bachelor,85322,430595,-8736687342918491243
Vanessa,Reitema,Vanessa Reitema,Bachelor,68771,430615,-2010834859941087107
Carlos,Debiasi,Carlos Debiasi,Bachelor,31991,430618,-5441612364804943075
Russel,Kourt,Russel Kourt,Master,18608,430645,1193214837365590103
Kim,Achee,Kim Achee,Doctor,27572,430670,6601900196206950903
Janise,Marcolina,Janise Marcolina,Bachelor,55992,430679,-741959239817949232
Dorthea,Rockhold,Dorthea Rockhold,Bachelor,69231,430712,2435436060341530123
Shay,Gehrki,Shay Gehrki,Bachelor,22627,430728,-1102895799242172647
Kandace,Shellman,Kandace Shellman,Bachelor,74948,430760,7334509856496352757
Lawanda,Calleo,Lawanda Calleo,Bachelor,41479,430766,-5489825906022527654
Jolie,Haliburton,Jolie Haliburton,Bachelor,39268,430778,8070446514600982132
Burl,Dupay,Burl Dupay,Bachelor,97729,430791,5326735874409030529
Kam,Bufton,Kam Bufton,Bachelor,32114,430793,-6237232200887585947
Ozella,Gerrald,Ozella Gerrald,Bachelor,68086,430807,-4910866848587978790
Lilian,Buchler,Lilian Buchler,Bachelor,68815,430817,-2783177771555778389
Miriam,Bachicha,Miriam Bachicha,Bachelor,29250,430821,7260359100953526136
Gwenn,Bousum,Gwenn Bousum,Bachelor,42995,430858,510502336446599039
Ingeborg,Zukof,Ingeborg Zukof,High School or Below,29031,430876,-8331450404110992248
Julissa,Maiers,Julissa Maiers,Bachelor,96668,430880,6821751002585937839
Fay,Vogland,Fay Vogland,Bachelor,28314,430894,-8317642610362184372
Henriette,Hooey,Henriette Hooey,Bachelor,64014,430914,4928771085107325947
Chung,Fryson,Chung Fryson,Doctor,28139,430944,2423927678395288096
Barry,Boughner,Barry Boughner,High School or Below,28700,431026,-4090735337011848997
Tabitha,Killay,Tabitha Killay,High School or Below,17101,431034,6667978352069363749
Valene,Wadhams,Valene Wadhams,Bachelor,30694,431058,3184907294163466434
Ciera,Bartosik,Ciera Bartosik,High School or Below,21513,431072,-6834162058796343130
Shaquana,Prude,Shaquana Prude,Bachelor,99803,431106,5692107288574579628
Joey,Kamada,Joey Kamada,High School or Below,25370,431129,-5446586947079650121
Mao,Losneck,Mao Losneck,Bachelor,53295,431155,-3596769768111814810
Jada,Fiereck,Jada Fiereck,Doctor,19864,431187,-493464385386383691
Cherilyn,Fuqua,Cherilyn Fuqua,Bachelor,48131,431192,-164807251136200719
Vernita,Cottman,Vernita Cottman,Bachelor,59649,431201,-1743454577696144991
Yong,Biederwolf,Yong Biederwolf,Bachelor,23059,431277,-4673938881625350422
Verona,Mcconn,Verona Mcconn,Bachelor,97745,431286,3816847030503788647
Donetta,Schopmeyer,Donetta Schopmeyer,Bachelor,22061,431333,769700554799387594
Zona,Rathe,Zona Rathe,Bachelor,38713,431354,3988727050349446475
Fernando,Gessford,Fernando Gessford,Bachelor,50461,431410,-5931990674840319699
Daphine,Youtsey,Daphine Youtsey,Bachelor,68342,431510,8821797325137666156
Mellissa,Riffel,Mellissa Riffel,Bachelor,67001,431521,6473259273201784130
Santos,Balis,Santos Balis,Bachelor,29697,431533,4166144056711008810
Claudie,Marcolina,Claudie Marcolina,Bachelor,94880,431542,1326141137446303563
Vernetta,Subera,Vernetta Subera,Master,23904,431586,4897910642256426914
Kim,Beyer,Kim Beyer,Bachelor,46618,431601,-7143064363915333437
Marianna,Weik,Marianna Weik,Bachelor,91071,431631,2732521567319297761
Li,Turnbow,Li Turnbow,Bachelor,65974,431640,7399026959888890907
Kenyetta,Wilm,Kenyetta Wilm,Bachelor,52499,431648,-3336071071214311926
Illa,Bellizzi,Illa Bellizzi,Bachelor,65162,431650,5634907230997895065
Columbus,Syria,Columbus Syria,Master,12902,431651,6005463980632947027
Sol,Ando,Sol Ando,Master,21835,431655,1417420335496460864
Shavon,Erskine,Shavon Erskine,Bachelor,41833,431672,1053403206333980210
Charisse,Bodkin,Charisse Bodkin,Bachelor,74365,431681,-4811189533469822131
Katelynn,Mennen,Katelynn Mennen,Bachelor,24398,431695,5404127546190544793
Tama,Rodrigue,Tama Rodrigue,Bachelor,80757,431698,-3138972873976773409
Margit,Mcnichols,Margit Mcnichols,Bachelor,72026,431708,8937137193785702007
Alec,Arvidson,Alec Arvidson,Master,20263,431773,-7234223778574178973
Pei,Cosey,Pei Cosey,Bachelor,22853,431777,6828337873929439419
Wes,Zepp,Wes Zepp,Bachelor,40450,431779,-4898024429924154853
Rodrick,Canan,Rodrick Canan,Bachelor,24726,431796,-8097689964384626539
Cheyenne,Women,Cheyenne Women,Master,25147,431825,-8010009892691351820
Hertha,Tumlison,Hertha Tumlison,High School or Below,12222,431829,-6120203170922564631
Yukiko,Veloz,Yukiko Veloz,Doctor,14476,431863,520398729239161085
Allison,Redmann,Allison Redmann,Bachelor,24851,431866,7102091391162976809
Albert,Iribarren,Albert Iribarren,Doctor,27572,431867,-3811980536941858107
Daryl,Woodsmall,Daryl Woodsmall,Bachelor,33963,431909,-1867758028433163502
Gaylene,Bukowinski,Gaylene Bukowinski,Bachelor,21979,431914,-7766273152913689299
Maxie,Barrie,Maxie Barrie,Bachelor,50512,431926,8639868007358387634
Cassey,Critz,Cassey Critz,Bachelor,84495,431953,6950766586389520701
Jere,Cruthers,Jere Cruthers,Bachelor,49746,431954,8428617205843076032
Keva,Mccollester,Keva Mccollester,Bachelor,31409,431955,2410917090723716307
Eduardo,Lossius,Eduardo Lossius,Master,17220,431965,-6089464662905979022
Devin,Fischels,Devin Fischels,Doctor,16711,432026,-6177058027406017150
Sean,Hearne,Sean Hearne,Bachelor,94757,432031,-5713693817650281722
Eda,Brouillet,Eda Brouillet,Bachelor,53703,432036,-1998268757206026693
Kesha,Bok,Kesha Bok,Bachelor,42836,432070,3420173704376690083
Silvana,Carron,Silvana Carron,Bachelor,83210,432085,-3513859158965859557
Alida,Flinchbaugh,Alida Flinchbaugh,Bachelor,21604,432108,2884432960341969267
Tory,Schifko,Tory Schifko,Bachelor,49665,432122,-1437783053883972726
Ardis,Seth,Ardis Seth,Bachelor,83926,432128,-5361769849147119007
Brenna,Stonebarger,Brenna Stonebarger,Master,11721,432145,8559781682654779149
Mavis,Iozzi,Mavis Iozzi,Bachelor,72014,432167,1114704360880481465
Annalisa,Lapari,Annalisa Lapari,Bachelor,72460,432172,395413610363772437
Roselyn,Perreira,Roselyn Perreira,Bachelor,61427,432200,-6598629052946663439
Darci,Tsao,Darci Tsao,Bachelor,36094,432214,-2870437306841311878
Valerie,Koziel,Valerie Koziel,Bachelor,57452,432215,7581476526261130605
Laveta,Strehle,Laveta Strehle,High School or Below,24992,432233,8405566470950993194
Johnetta,Juarez,Johnetta Juarez,Bachelor,83308,432255,4225215740305263519
Lula,Cantley,Lula Cantley,Bachelor,64706,432298,3259136357909043505
