First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Shaunda,Anastasio,Shaunda Anastasio,Bachelor,71943,489592,8713204192817620748
Jona,Shehorn,Jona Shehorn,Bachelor,58971,489607,-7012268634405922509
Linwood,Dimarino,Linwood Dimarino,Bachelor,76558,489609,8734886303235529204
Tarsha,Baadsgaard,Tarsha Baadsgaard,Bachelor,30916,489614,5995740010773322508
Nobuko,Wilison,Nobuko Wilison,Bachelor,24149,489615,2790095155091804725
Margareta,Jeanlouis,Margareta Jeanlouis,Doctor,12876,489624,-6884345330437266029
Josefine,Mcanelly,Josefine Mcanelly,Bachelor,30090,489628,7517218137340241814
Clarine,Duhon,Clarine Duhon,Bachelor,59207,489634,4261689117717415193
Sonya,Shabel,Sonya Shabel,Bachelor,90778,489642,-6110373163809075586
Allie,Marseglia,Allie Marseglia,Bachelor,85245,489648,-1918317648780957251
Afton,Rama,Afton Rama,Bachelor,43137,489759,3574396493082665728
Maryann,Sherrock,Maryann Sherrock,Bachelor,57135,489781,2091755506019008665
Rolland,Daza,Rolland Daza,Bachelor,54586,489842,4121764936170729384
Thanh,Marrison,Thanh Marrison,Bachelor,48943,489856,-4162708936304264961
Grisel,Gerardi,Grisel Gerardi,Bachelor,54507,489956,1461768332819732831
Stuart,Darrington,Stuart Darrington,Bachelor,71460,489968,8288785138728014742
Torrie,Poinsett,Torrie Poinsett,Bachelor,31993,489985,7713246799567037176
Kendall,Vestering,Kendall Vestering,Bachelor,25927,489999,-3472485999307788801
Blaine,Knaak,Blaine Knaak,Bachelor,48689,490012,4788185706737198190
Tereasa,Loynes,Tereasa Loynes,Bachelor,30604,490045,-7850040748739904094
Stacie,Servantes,Stacie Servantes,Bachelor,73339,490053,-7647828132559283458
Rolando,Crumley,Rolando Crumley,High School or Below,13037,490071,-6907931998248674253
Alana,Lefevre,Alana Lefevre,Bachelor,63528,490085,7297575349386713684
Deann,Viney,Deann Viney,Bachelor,32260,490097,-733985910137490700
Wayne,Rada,Wayne Rada,Bachelor,21897,490133,37835434574226431
Tangela,Sisco,Tangela Sisco,High School or Below,25261,490223,7158850730131602997
America,Tedesko,America Tedesko,Bachelor,51159,490249,-2016025950037181468
Svetlana,Annese,Svetlana Annese,Bachelor,22475,490250,8782121139468701250
Samara,Lente,Samara Lente,Bachelor,37995,490259,9072972428108856119
Valda,Nutt,Valda Nutt,Bachelor,30893,490280,-267275752163606122
Rita,Brade,Rita Brade,Bachelor,40272,490369,5818123903867412872
Mechelle,Iberra,Mechelle Iberra,High School or Below,17291,490372,6493472324802906056
Lloyd,Baison,Lloyd Baison,Bachelor,81097,490387,-4144359224208991702
Marcelino,Heidtbrink,Marcelino Heidtbrink,Bachelor,54507,490413,9215757051358386136
Reynalda,Whitney,Reynalda Whitney,Bachelor,65165,490445,3808950139585584990
Russel,Wnukowski,Russel Wnukowski,Bachelor,51085,490491,2720442003375512848
Tamara,Koshy,Tamara Koshy,Bachelor,21297,490509,-2818588968429780138
Maryjane,Visick,Maryjane Visick,Bachelor,45703,490536,4295753496872974860
Stella,Iseri,Stella Iseri,Doctor,11432,490542,-6164198707997649017
Rhona,Kohlman,Rhona Kohlman,Doctor,11193,490553,-5114290553425412592
Twila,Dawood,Twila Dawood,Bachelor,63597,490555,3725698874151430246
Kindra,Racicot,Kindra Racicot,Bachelor,57777,490562,-4688585791471260404
Alec,Fedalen,Alec Fedalen,Bachelor,50071,490563,6115605369773476376
Iraida,Devasier,Iraida Devasier,Bachelor,26432,490577,2275474733810000071
Janett,Bielefield,Janett Bielefield,Bachelor,26876,490612,-142490489412054262
Jaimee,Zuerlein,Jaimee Zuerlein,Bachelor,70908,490639,3742484851196410297
Jimmie,Oniell,Jimmie Oniell,Bachelor,90349,490657,1614145078800717437
Porsha,Brucz,Porsha Brucz,Bachelor,21450,490670,2763312271726625668
Isabelle,Litrenta,Isabelle Litrenta,Bachelor,78374,490681,5673428105463640980
James,Wates,James Wates,Bachelor,66676,490688,-3999015154437280909
Ashlea,Straathof,Ashlea Straathof,Bachelor,39660,490711,-186376383543721946
Margarita,Orlikowski,Margarita Orlikowski,High School or Below,14315,490734,5880488621453362910
Karissa,Tomey,Karissa Tomey,Bachelor,28262,490752,7370856304542805756
Katelyn,Crognale,Katelyn Crognale,Bachelor,30718,490774,-4299153139970627382
Teena,Stample,Teena Stample,Bachelor,73976,490776,-8045778759603379642
Elida,Barthold,Elida Barthold,Bachelor,48019,490778,-4766437829775448786
Elyse,Gissel,Elyse Gissel,Bachelor,64270,490806,-982300274299442776
Lillie,Ermatinger,Lillie Ermatinger,Bachelor,55419,490824,-7027164078181325551
Lizzette,Stathis,Lizzette Stathis,Bachelor,66161,490826,-5130836019226916052
Dario,Trethewey,Dario Trethewey,Bachelor,46667,490838,-1451673715612131132
Ardis,Beumer,Ardis Beumer,Bachelor,86305,490860,4300028329820273600
Lillie,Pile,Lillie Pile,Doctor,18495,490863,-4171400202506732233
Phuong,Starcic,Phuong Starcic,Bachelor,96021,490879,3460906957116110370
Lilly,Wannlund,Lilly Wannlund,Bachelor,31383,490919,-8974598309925474388
Isaiah,Montgomery,Isaiah Montgomery,Bachelor,77853,490937,-8401535230928992118
Tyrone,Nozick,Tyrone Nozick,Bachelor,75531,490979,-7235216550640420170
Zackary,Beatie,Zackary Beatie,Bachelor,42633,490993,-6475837512199139558
Tonisha,Wessman,Tonisha Wessman,Bachelor,66156,491005,-1754586365522093031
Kamilah,Maeda,Kamilah Maeda,High School or Below,21137,491008,6438615398019658217
Merilyn,Kithcart,Merilyn Kithcart,Bachelor,84240,491010,1719419560617977753
Toccara,Nary,Toccara Nary,Bachelor,65775,491034,-2804736386074610323
Nelly,Hartje,Nelly Hartje,Bachelor,39161,491059,-3417009913027346352
Ernesto,Riggs,Ernesto Riggs,Bachelor,55561,491072,-2785543588309475356
Marquita,Goodenow,Marquita Goodenow,Bachelor,83218,491091,-6100562237382401011
Adele,Brendlinger,Adele Brendlinger,Bachelor,28524,491165,-2372588151257418019
Shirly,Gundy,Shirly Gundy,Bachelor,24279,491170,-2019750634495462546
Ramona,Aveles,Ramona Aveles,Bachelor,51643,491174,-6035195440730035105
Nigel,Budreau,Nigel Budreau,Bachelor,37313,491184,7046953909552022279
Meri,Laware,Meri Laware,Bachelor,43758,491196,-2953666761957715657
Maryellen,Britton,Maryellen Britton,Bachelor,39101,491199,7612818972583984582
Wilbert,Pyrdum,Wilbert Pyrdum,Bachelor,45776,491212,-6874552758043606713
Sanda,Shugars,Sanda Shugars,Bachelor,66325,491217,3560132835912418460
Rosena,Daughdrill,Rosena Daughdrill,Bachelor,49937,491242,8820723899340827241
Ethel,Headlam,Ethel Headlam,Bachelor,47730,491248,-5837072561992885026
Kaitlyn,Laska,Kaitlyn Laska,Bachelor,72140,491261,-5538159190111545365
Jule,Rumrill,Jule Rumrill,Bachelor,90783,491262,-5414871957753031778
Kelsie,Wiltsie,Kelsie Wiltsie,Bachelor,78362,491310,6215458469012188846
Wilda,Huerto,Wilda Huerto,Bachelor,25075,491369,-8578262115307036660
Terry,Kingson,Terry Kingson,Bachelor,40036,491381,4180034103241578549
Susanne,Hill,Susanne Hill,Bachelor,63326,491457,-2092892983575491105
Dottie,Seiwell,Dottie Seiwell,Bachelor,37399,491495,-7375013643987029930
Sara,Akpan,Sara Akpan,High School or Below,18779,491557,-1576299753795752954
Tressie,Breakfield,Tressie Breakfield,Bachelor,72608,491562,-3628599211558040581
Romelia,Guider,Romelia Guider,Bachelor,33701,491576,4525574873778439984
Shandra,Ethier,Shandra Ethier,Bachelor,27760,491643,-6901366699785308349
Emil,Sung,Emil Sung,Bachelor,36234,491647,-689970276403472802
Jose,Gidaro,Jose Gidaro,Bachelor,56481,491681,-3053772471101078682
Frankie,Martinolli,Frankie Martinolli,Bachelor,26472,491690,-1659935618248979949
Booker,Cobrin,Booker Cobrin,Bachelor,34528,491707,-8744475931245759003
Houston,Ludolph,Houston Ludolph,Bachelor,35625,491746,8302519864341000834
Cari,Balicki,Cari Balicki,Bachelor,21020,491767,4426982307807351130
Indira,Sauceda,Indira Sauceda,Bachelor,40178,491773,2273208067226975078
Doretha,Dezalia,Doretha Dezalia,Bachelor,41991,491795,-7013309031608294457
Catheryn,Deadmond,Catheryn Deadmond,Bachelor,91212,491838,5964574824749115615
Alexandria,Sally,Alexandria Sally,Bachelor,43285,491876,-831637895205373283
Brigida,Starcic,Brigida Starcic,Bachelor,39337,491889,-4119649549876990682
Marty,Vauters,Marty Vauters,Bachelor,46587,491898,4565798154200839141
Margo,Turbin,Margo Turbin,Bachelor,41104,491907,7931048226045467073
Antonetta,Boateng,Antonetta Boateng,Bachelor,88567,491948,-1821659658979853320
Robbi,Dovenmuehler,Robbi Dovenmuehler,Bachelor,23105,491969,1745065803607624591
Nicky,Clonch,Nicky Clonch,Bachelor,72297,491986,7688518728431331941
Otis,Smullen,Otis Smullen,Bachelor,77135,491987,-6171567555850801631
Cyril,Becherer,Cyril Becherer,Bachelor,45776,492011,8588037222641170406
Kimbery,Brickner,Kimbery Brickner,Bachelor,29193,492012,4418120646410680452
Sherie,Gajardo,Sherie Gajardo,Bachelor,22562,492015,-7677831893925208603
Galina,Hessman,Galina Hessman,Bachelor,42570,492035,-9158620929455803428
Alleen,Broy,Alleen Broy,High School or Below,20754,492036,-8039192707561487944
Lannie,Reges,Lannie Reges,High School or Below,23082,492068,-6716425026916157752
Laureen,Monarez,Laureen Monarez,Bachelor,81082,492089,-6706759978244730029
Yasuko,Linkhart,Yasuko Linkhart,Doctor,22732,492093,-6759003835000452474
Alexis,Keim,Alexis Keim,Bachelor,44428,492106,4531049110847578755
Angeline,Vanauker,Angeline Vanauker,High School or Below,14108,492151,2990209103767409256
Dion,Hostoffer,Dion Hostoffer,Bachelor,55836,492153,-3295768094310666211
Hanna,Condray,Hanna Condray,Doctor,20369,492158,6449006612868954730
Edris,Schou,Edris Schou,High School or Below,25322,492159,5515211994592737505
Marlo,Larner,Marlo Larner,Bachelor,58289,492165,-6350945961297379284
Vivan,Hollings,Vivan Hollings,Bachelor,88340,492167,8528362242200556657
Catherina,Filip,Catherina Filip,Bachelor,83846,492177,1298160054514646730
Kaye,Jamison,Kaye Jamison,Bachelor,49682,492188,344544280319475390
Ok,Finn,Ok Finn,Master,21004,492226,8722190448750825504
Lawana,Oplinger,Lawana Oplinger,Bachelor,55257,492265,-5501202677651974192
Rolando,Ker,Rolando Ker,High School or Below,18944,492337,775148587003454110
Mendy,Yeh,Mendy Yeh,Bachelor,44685,492338,-1873579609297597711
Ned,Radcliffe,Ned Radcliffe,Bachelor,58042,492367,-2164487518865589147
Melissia,Forsthoffer,Melissia Forsthoffer,Master,25905,492401,-6247477576266479756
Merlyn,Oeler,Merlyn Oeler,Bachelor,62935,492433,-515101338983179208
Leilani,Jaiyesimi,Leilani Jaiyesimi,Doctor,15529,492448,1131533289149884025
Goldie,Freelon,Goldie Freelon,High School or Below,25261,492480,307311247509926590
Mickie,Koppenhaver,Mickie Koppenhaver,Bachelor,23867,492496,-7225734235520756344
Claudie,Limber,Claudie Limber,Bachelor,51352,492505,-4277636789089535857
Ninfa,Chesmore,Ninfa Chesmore,Bachelor,72264,492545,-6283068964721679953
Ivey,Duwe,Ivey Duwe,Bachelor,23241,492591,6257984968498481520
Lenore,Markwell,Lenore Markwell,Bachelor,99845,492617,4325527989835099897
Deloras,Hautala,Deloras Hautala,Bachelor,27430,492620,-7601452092777048372
Karrie,Insana,Karrie Insana,Master,17622,492626,-997902144253788640
Marian,Chagoya,Marian Chagoya,Bachelor,58443,492632,890115538917630587
Candace,Camero,Candace Camero,Bachelor,38893,492676,-7737087138083130854
Hilary,Rossignol,Hilary Rossignol,Bachelor,33811,492677,6824947785347062092
Tobias,Stumbaugh,Tobias Stumbaugh,Bachelor,92783,492679,5054527908757043446
Jerold,Madenford,Jerold Madenford,Bachelor,67332,492695,8554979206288403351
Dulcie,Crapp,Dulcie Crapp,Doctor,18017,492699,2779136046146331791
Lorri,Lemans,Lorri Lemans,Bachelor,32630,492700,-4183263540266541795
Enrique,Dullum,Enrique Dullum,Bachelor,51335,492727,7498019154514213740
Brenton,Delancy,Brenton Delancy,High School or Below,29031,492757,9001026326323215368
Kaylene,Franceski,Kaylene Franceski,Bachelor,74713,492759,740699436425779327
Florene,Heimbuch,Florene Heimbuch,Bachelor,27824,492764,7731345947083384711
Vincent,Croslin,Vincent Croslin,Bachelor,50146,492771,-1753329330101609862
Sherrell,Danison,Sherrell Danison,Bachelor,31974,492789,-7541778519952391402
Faustino,Thanos,Faustino Thanos,Bachelor,21366,492812,-6934051518858374270
Bryanna,Hillwig,Bryanna Hillwig,Bachelor,53437,492876,-325495083530276388
Miki,Santeramo,Miki Santeramo,Bachelor,76157,492883,-8526158674295172943
Oswaldo,Chuma,Oswaldo Chuma,Bachelor,90213,492889,-3942368434835377734
Simone,Jewell,Simone Jewell,Bachelor,42460,492892,150334882386886267
Duane,Schmale,Duane Schmale,Bachelor,63127,492923,-7557486033404111188
Rudy,Stevenson,Rudy Stevenson,Bachelor,85412,492928,-5713239881929194644
Chrissy,Patel,Chrissy Patel,Bachelor,21687,492950,4540756237423562727
Leticia,Ennels,Leticia Ennels,Bachelor,96745,492959,5263518075608865645
Karan,Briddick,Karan Briddick,Bachelor,84598,492966,-6294617637912935131
Tayna,Scholtens,Tayna Scholtens,Bachelor,32714,492971,2114117394937048033
Kevin,Ockimey,Kevin Ockimey,Bachelor,73168,492973,659358636456889994
Otha,Oxborough,Otha Oxborough,Bachelor,96988,492992,-1097981042402235648
Dayna,Mcmonigle,Dayna Mcmonigle,Bachelor,46503,493088,-8251907962747693807
Mackenzie,Nichlos,Mackenzie Nichlos,Bachelor,21104,493152,6918635365612616690
Gita,Kempon,Gita Kempon,Bachelor,82758,493175,5577468980421197578
Nickolas,Vanes,Nickolas Vanes,Master,23665,493178,-5499279335688232411
Stefani,Chacon,Stefani Chacon,High School or Below,12829,493190,-7423838708072146915
Tina,Cristello,Tina Cristello,Bachelor,84488,493211,7948031224053492882
Priscila,Fedderly,Priscila Fedderly,Bachelor,83761,493247,6879953806053655965
Anton,Tomasi,Anton Tomasi,Bachelor,24083,493267,-7591838418993881587
Hwa,Riggin,Hwa Riggin,Bachelor,50909,493283,-8159030293208818335
Margene,Carella,Margene Carella,Bachelor,25998,493337,-7697325562177650198
Dorethea,Rocco,Dorethea Rocco,Bachelor,23616,493350,-7221802311244493018
Benito,Lumbert,Benito Lumbert,Bachelor,30817,493354,7754779642463389610
Audria,Strei,Audria Strei,Bachelor,56704,493369,-7408620832445205259
Marielle,Engwall,Marielle Engwall,Bachelor,89703,493427,1749791700885622417
Maryetta,Gonser,Maryetta Gonser,Bachelor,20484,493461,-7564669456718300868
Norbert,Salte,Norbert Salte,Bachelor,25820,493483,4397592907488370281
Audrie,Furl,Audrie Furl,High School or Below,17576,493485,-2188211959588749435
Wade,Masek,Wade Masek,Bachelor,43000,493507,-1676907699106664015
Camelia,Dunneback,Camelia Dunneback,Doctor,17099,493520,-5256387362611598735
Venus,Plantz,Venus Plantz,Doctor,20123,493544,-5083571540431001879
Lupita,Tinoco,Lupita Tinoco,Bachelor,74755,493573,-5654317173953048633
Maryalice,Patillo,Maryalice Patillo,Bachelor,34226,493585,2052517832621846693
Fatimah,Ridel,Fatimah Ridel,High School or Below,26854,493598,-1064616193261820483
Kurtis,Nitzschke,Kurtis Nitzschke,Bachelor,53243,493601,-12287589916504104
Timika,Horkey,Timika Horkey,Bachelor,77095,493606,-5977817659505753833
Aaron,Depierre,Aaron Depierre,Doctor,14119,493621,7910820679699865187
Dedra,Leflore,Dedra Leflore,Bachelor,20954,493640,4143405849443047606
Claudia,Smialowski,Claudia Smialowski,High School or Below,12964,493677,-939167877843499011
Angie,Hebblethwaite,Angie Hebblethwaite,Bachelor,52513,493691,-2153841818556571205
Asuncion,Tumlinson,Asuncion Tumlinson,Bachelor,39854,493714,-5435913159394099452
Zaida,Leonesio,Zaida Leonesio,Bachelor,44818,493775,4526104181959151347
Tula,Tasch,Tula Tasch,Bachelor,74015,493781,-7640357962505962802
Inga,Forrest,Inga Forrest,Bachelor,70833,493800,4736546752846781250
Kristel,Maes,Kristel Maes,Bachelor,90008,493819,-5606748082690689349
Maynard,Zody,Maynard Zody,Bachelor,30817,493827,1608850222023873221
Mee,Angstadt,Mee Angstadt,Bachelor,55308,493850,7519875885452281115
Francisca,Brege,Francisca Brege,Bachelor,74270,493894,-5395200432284188300
Eura,Sneary,Eura Sneary,Bachelor,23059,493925,5132058352144662678
Caitlin,Dries,Caitlin Dries,Master,22567,493972,4815661930029554363
Arlinda,Vantuyl,Arlinda Vantuyl,Bachelor,60920,493988,300841501225185054
Harris,Pizza,Harris Pizza,Bachelor,87544,494012,3663580608658437184
Paulita,Chhon,Paulita Chhon,High School or Below,23749,494013,5529170567482177976
Renea,Piechowski,Renea Piechowski,Bachelor,21687,494062,9065967379991760329
Josefine,Guariglio,Josefine Guariglio,High School or Below,29031,494092,-5149342573344619630
Alida,Boschult,Alida Boschult,Bachelor,31517,494105,929535623664960368
Marcellus,Fuerman,Marcellus Fuerman,Bachelor,24887,494141,8612659434444209349
Ngan,Kaminska,Ngan Kaminska,Bachelor,33663,494179,-7235127431140734740
Krysten,Arnst,Krysten Arnst,Bachelor,34831,494206,-6989565728126108670
Pamila,Mantele,Pamila Mantele,Doctor,29879,494213,7388181386012763232
Tawnya,Seales,Tawnya Seales,Bachelor,63774,494223,-1461949930864718419
Aileen,Maalouf,Aileen Maalouf,Bachelor,23666,494229,3661176404203855821
Elijah,Nosal,Elijah Nosal,Bachelor,98542,494231,-9007786408537682761
Sam,Nerio,Sam Nerio,Bachelor,81439,494241,-2752369676518106566
Kate,Ahnell,Kate Ahnell,Bachelor,46750,494254,-2355758116953375914
Jewell,Vactor,Jewell Vactor,Bachelor,61108,494263,4697315419695641527
Maragret,Jewell,Maragret Jewell,Bachelor,66676,494344,7681160986584760409
Chelsie,Bangs,Chelsie Bangs,Bachelor,67890,494383,-5868763058353583858
Jillian,Espelien,Jillian Espelien,Bachelor,43860,494384,-8003812488159813109
Darrell,Bierkortte,Darrell Bierkortte,Bachelor,45360,494404,-1575697692909297882
Milagros,Mckamey,Milagros Mckamey,High School or Below,20282,494422,949790325661225939
Jeromy,Salce,Jeromy Salce,Bachelor,43723,494423,-4255213850273195944
Tandy,Roehrman,Tandy Roehrman,Bachelor,29256,494430,1492584497401491909
Krystin,Koulavongsa,Krystin Koulavongsa,Bachelor,68009,494438,2945533890563622135
Dewey,Schildgen,Dewey Schildgen,Bachelor,72540,494450,6442609374042063468
Jewel,Privatsky,Jewel Privatsky,Bachelor,70503,494475,5667805714084546410
Lucien,Dingmann,Lucien Dingmann,High School or Below,25965,494478,933792728374086329
Emogene,Mudie,Emogene Mudie,Bachelor,78032,494486,-652457265981789804
Lyndon,Warp,Lyndon Warp,Bachelor,80714,494497,-7017551182853213240
Sebrina,Leatherman,Sebrina Leatherman,Bachelor,90804,494498,-5936028996892138669
Divina,Goettsche,Divina Goettsche,Bachelor,72215,494515,-942360335035615459
Chang,Tako,Chang Tako,Bachelor,83140,494525,-1141933180752850787
Bernadine,Lauber,Bernadine Lauber,Master,20993,494552,6255115647883967827
Isa,Cesa,Isa Cesa,Bachelor,31756,494560,-6804779926506600371
Kurt,Tremper,Kurt Tremper,High School or Below,21665,494561,-3562076563585968685
Jeffie,Debord,Jeffie Debord,Bachelor,86101,494586,3380152560949262806
Susann,Kabba,Susann Kabba,Bachelor,27083,494600,5450279357300185751
Shena,Soldan,Shena Soldan,Bachelor,57474,494628,6445911525760116832
Muriel,Favia,Muriel Favia,Bachelor,71210,494634,6977733551033124623
Glendora,Norder,Glendora Norder,Bachelor,74770,494671,1014314496081306304
Adele,Proveaux,Adele Proveaux,Bachelor,25074,494673,-561281121424354749
Neomi,Hesser,Neomi Hesser,Bachelor,79814,494710,2346526359356834255
Torrie,Smarsh,Torrie Smarsh,Bachelor,65903,494711,3355087977693890791
Tobias,Klez,Tobias Klez,Bachelor,96988,494721,7726976150714399597
Faustino,Loubier,Faustino Loubier,Master,23422,494755,3887378095308715017
Randi,Staines,Randi Staines,Bachelor,36088,494757,-4401623874596228157
Felicita,Skibinski,Felicita Skibinski,Bachelor,36845,494762,-8894054512029861596
Donnetta,Braig,Donnetta Braig,Bachelor,97830,494780,-5221808499545114776
Luetta,Bohnen,Luetta Bohnen,Bachelor,99711,494873,-7555650672166442063
Cathern,Just,Cathern Just,Bachelor,55308,494885,3011847040253222696
Lakendra,Berkheimer,Lakendra Berkheimer,Bachelor,59586,494887,-1945730541530293337
Tara,Neuenfeldt,Tara Neuenfeldt,Bachelor,42677,494937,-5947233186587463658
Matthew,Whittenberg,Matthew Whittenberg,Bachelor,21629,494990,533308345218478436
Jami,Varnon,Jami Varnon,Master,10312,494993,3267501524707478458
Penelope,Polfer,Penelope Polfer,Bachelor,69186,494995,-8965854572736898425
Karly,Rahaim,Karly Rahaim,Bachelor,48295,495027,-8580988177169741672
Regena,Adderley,Regena Adderley,Bachelor,52583,495058,328350373778120957
